fecha,anio,mes_num,mes,barrio,comuna,grupo_comuna,ambientes,precio_prom_pesos,precio_prom_usd,tipo_cambio_promedio
2017-06-01,2017,6,Jun,Villa Crespo,15,Emergentes,3 ambientes,13056,790.6338312474769,16.513333333333332
2017-07-01,2017,7,Jul,Puerto Madero,1,Otras,2 ambientes,15153,856.5625841184388,17.69047619047619
2017-07-01,2017,7,Jul,Recoleta,2,Premium,2 ambientes,9590,542.0995962314939,17.69047619047619
2017-07-01,2017,7,Jul,Recoleta,2,Premium,3 ambientes,13883,784.7725437415882,17.69047619047619
2017-07-01,2017,7,Jul,Balvanera,3,Otras,2 ambientes,7561,427.40511440107673,17.69047619047619
2017-07-01,2017,7,Jul,Balvanera,3,Otras,3 ambientes,10736,606.8802153432033,17.69047619047619
2017-07-01,2017,7,Jul,Almagro,5,Otras,2 ambientes,8164,461.4912516823688,17.69047619047619
2017-07-01,2017,7,Jul,Almagro,5,Otras,3 ambientes,12132,685.792732166891,17.69047619047619
2017-07-01,2017,7,Jul,Caballito,6,Emergentes,2 ambientes,8192,463.0740242261104,17.69047619047619
2017-07-01,2017,7,Jul,Caballito,6,Emergentes,3 ambientes,11945,675.2220726783311,17.69047619047619
2017-07-01,2017,7,Jul,Flores,7,Otras,2 ambientes,7377,417.0040376850606,17.69047619047619
2017-07-01,2017,7,Jul,Floresta,10,Otras,2 ambientes,6553,370.42530282637955,17.69047619047619
2017-07-01,2017,7,Jul,Floresta,10,Otras,3 ambientes,9917,560.5841184387618,17.69047619047619
2017-07-01,2017,7,Jul,Villa Del Parque,11,Otras,2 ambientes,7617,430.5706594885599,17.69047619047619
2017-07-01,2017,7,Jul,Villa Devoto,11,Otras,2 ambientes,7371,416.6648721399731,17.69047619047619
2017-07-01,2017,7,Jul,Villa Del Parque,11,Otras,3 ambientes,12782,722.535666218035,17.69047619047619
2017-07-01,2017,7,Jul,Saavedra,12,Otras,2 ambientes,9629,544.3041722745626,17.69047619047619
2017-07-01,2017,7,Jul,Villa Urquiza,12,Otras,2 ambientes,8537,482.5760430686407,17.69047619047619
2017-07-01,2017,7,Jul,Villa Urquiza,12,Otras,3 ambientes,15687,886.7483176312248,17.69047619047619
2017-07-01,2017,7,Jul,Belgrano,13,Premium,2 ambientes,9339,527.9111709286676,17.69047619047619
2017-07-01,2017,7,Jul,Nuñez,13,Premium,2 ambientes,9180,518.9232839838493,17.69047619047619
2017-07-01,2017,7,Jul,Belgrano,13,Premium,3 ambientes,14323,809.6446837146702,17.69047619047619
2017-07-01,2017,7,Jul,Palermo,14,Premium,2 ambientes,10100,570.92866756393,17.69047619047619
2017-07-01,2017,7,Jul,Palermo,14,Premium,3 ambientes,15729,889.1224764468371,17.69047619047619
2017-07-01,2017,7,Jul,Chacarita,15,Emergentes,2 ambientes,8263,467.0874831763123,17.69047619047619
2017-07-01,2017,7,Jul,Villa Crespo,15,Emergentes,2 ambientes,7688,434.5841184387618,17.69047619047619
2017-07-01,2017,7,Jul,Villa Crespo,15,Emergentes,3 ambientes,12784,722.6487213997309,17.69047619047619
2017-09-01,2017,9,Sep,Puerto Madero,1,Otras,2 ambientes,15936,887.9172194215973,17.947619047619046
2017-09-01,2017,9,Sep,San Nicolas,1,Otras,2 ambientes,7764,432.5921995224198,17.947619047619046
2017-09-01,2017,9,Sep,Recoleta,2,Premium,2 ambientes,10756,599.2995489519767,17.947619047619046
2017-09-01,2017,9,Sep,Recoleta,2,Premium,3 ambientes,15488,862.9556911647653,17.947619047619046
2017-09-01,2017,9,Sep,Balvanera,3,Otras,2 ambientes,7968,443.95860971079867,17.947619047619046
2017-09-01,2017,9,Sep,Almagro,5,Otras,2 ambientes,8733,486.58264791721945,17.947619047619046
2017-09-01,2017,9,Sep,Almagro,5,Otras,3 ambientes,12523,697.7527195542585,17.947619047619046
2017-09-01,2017,9,Sep,Caballito,6,Emergentes,2 ambientes,8956,499.0076943486336,17.947619047619046
2017-09-01,2017,9,Sep,Caballito,6,Emergentes,3 ambientes,12787,712.4621915627488,17.947619047619046
2017-09-01,2017,9,Sep,Flores,7,Otras,2 ambientes,7904,440.3926771026798,17.947619047619046
2017-09-01,2017,9,Sep,Flores,7,Otras,3 ambientes,11489,640.1406208543381,17.947619047619046
2017-09-01,2017,9,Sep,Floresta,10,Otras,2 ambientes,7622,424.68028654815606,17.947619047619046
2017-09-01,2017,9,Sep,Villa Del Parque,11,Otras,2 ambientes,7717,429.9734677633325,17.947619047619046
2017-09-01,2017,9,Sep,Saavedra,12,Otras,2 ambientes,9725,541.8546033430619,17.947619047619046
2017-09-01,2017,9,Sep,Villa Urquiza,12,Otras,2 ambientes,9753,543.4146988591139,17.947619047619046
2017-09-01,2017,9,Sep,Villa Urquiza,12,Otras,3 ambientes,15344,854.9323427964978,17.947619047619046
2017-09-01,2017,9,Sep,Belgrano,13,Premium,2 ambientes,10289,573.2793844521094,17.947619047619046
2017-09-01,2017,9,Sep,Colegiales,13,Premium,2 ambientes,10745,598.6866542849563,17.947619047619046
2017-09-01,2017,9,Sep,Nuñez,13,Premium,2 ambientes,9766,544.139028920138,17.947619047619046
2017-09-01,2017,9,Sep,Belgrano,13,Premium,3 ambientes,15108,841.7829663040595,17.947619047619046
2017-09-01,2017,9,Sep,Palermo,14,Premium,2 ambientes,10653,593.5606261607854,17.947619047619046
2017-09-01,2017,9,Sep,Palermo,14,Premium,3 ambientes,18282,1018.6309365879545,17.947619047619046
2017-09-01,2017,9,Sep,Villa Crespo,15,Emergentes,2 ambientes,9072,505.4709472008491,17.947619047619046
2017-09-01,2017,9,Sep,Villa Crespo,15,Emergentes,3 ambientes,12965,722.3799416290794,17.947619047619046
2017-10-01,2017,10,Oct,San Nicolas,1,Otras,2 ambientes,8227,457.721552523513,17.973809523809525
2017-10-01,2017,10,Oct,Puerto Madero,1,Otras,3 ambientes,24746,1376.7810306000795,17.973809523809525
2017-10-01,2017,10,Oct,Recoleta,2,Premium,2 ambientes,10776,599.539011789641,17.973809523809525
2017-10-01,2017,10,Oct,Recoleta,2,Premium,3 ambientes,15401,856.8578619684725,17.973809523809525
2017-10-01,2017,10,Oct,Balvanera,3,Otras,2 ambientes,8435,469.2939462180421,17.973809523809525
2017-10-01,2017,10,Oct,San Cristobal,3,Otras,2 ambientes,8239,458.38919062127434,17.973809523809525
2017-10-01,2017,10,Oct,Almagro,5,Otras,2 ambientes,8710,484.5939859584051,17.973809523809525
2017-10-01,2017,10,Oct,Almagro,5,Otras,3 ambientes,13356,743.081202808319,17.973809523809525
2017-10-01,2017,10,Oct,Caballito,6,Emergentes,2 ambientes,8707,484.4270764339647,17.973809523809525
2017-10-01,2017,10,Oct,Caballito,6,Emergentes,3 ambientes,12522,696.6803550139091,17.973809523809525
2017-10-01,2017,10,Oct,Flores,7,Otras,2 ambientes,8003,445.25897469863554,17.973809523809525
2017-10-01,2017,10,Oct,Flores,7,Otras,3 ambientes,12169,677.0406676380977,17.973809523809525
2017-10-01,2017,10,Oct,Villa Del Parque,11,Otras,2 ambientes,7900,439.5284143595178,17.973809523809525
2017-10-01,2017,10,Oct,Villa Devoto,11,Otras,2 ambientes,8828,491.15909391972446,17.973809523809525
2017-10-01,2017,10,Oct,Villa Urquiza,12,Otras,2 ambientes,9724,541.0094052192343,17.973809523809525
2017-10-01,2017,10,Oct,Villa Urquiza,12,Otras,3 ambientes,13584,755.7663266657835,17.973809523809525
2017-10-01,2017,10,Oct,Belgrano,13,Premium,2 ambientes,10678,594.086633991257,17.973809523809525
2017-10-01,2017,10,Oct,Nuñez,13,Premium,2 ambientes,10682,594.3091800238442,17.973809523809525
2017-10-01,2017,10,Oct,Belgrano,13,Premium,3 ambientes,15298,851.1273016293549,17.973809523809525
2017-10-01,2017,10,Oct,Colegiales,13,Premium,3 ambientes,14430,802.8348125579547,17.973809523809525
2017-10-01,2017,10,Oct,Nuñez,13,Premium,3 ambientes,16935,942.2042654656245,17.973809523809525
2017-10-01,2017,10,Oct,Palermo,14,Premium,2 ambientes,11746,653.5064246920122,17.973809523809525
2017-10-01,2017,10,Oct,Palermo,14,Premium,3 ambientes,18539,1031.4452245330506,17.973809523809525
2017-10-01,2017,10,Oct,Villa Crespo,15,Emergentes,2 ambientes,9051,503.56603523645515,17.973809523809525
2017-10-01,2017,10,Oct,Villa Crespo,15,Emergentes,3 ambientes,13235,736.3491853225593,17.973809523809525
2017-11-01,2017,11,Nov,San Nicolas,1,Otras,2 ambientes,7866,435.7653315605783,18.051000000000002
2017-11-01,2017,11,Nov,Recoleta,2,Premium,2 ambientes,10069,557.8084316658357,18.051000000000002
2017-11-01,2017,11,Nov,Recoleta,2,Premium,3 ambientes,15177,840.7844440751204,18.051000000000002
2017-11-01,2017,11,Nov,Balvanera,3,Otras,2 ambientes,8205,454.5454545454545,18.051000000000002
2017-11-01,2017,11,Nov,Balvanera,3,Otras,3 ambientes,12899,714.5864495041825,18.051000000000002
2017-11-01,2017,11,Nov,Almagro,5,Otras,2 ambientes,9115,504.95817406237876,18.051000000000002
2017-11-01,2017,11,Nov,Almagro,5,Otras,3 ambientes,13743,761.3428618913078,18.051000000000002
2017-11-01,2017,11,Nov,Caballito,6,Emergentes,2 ambientes,9131,505.8445515483906,18.051000000000002
2017-11-01,2017,11,Nov,Caballito,6,Emergentes,3 ambientes,13409,742.8397318708104,18.051000000000002
2017-11-01,2017,11,Nov,Flores,7,Otras,2 ambientes,8223,455.54262921721784,18.051000000000002
2017-11-01,2017,11,Nov,Parque Chacabuco,7,Otras,2 ambientes,8330,461.47027865492214,18.051000000000002
2017-11-01,2017,11,Nov,Floresta,10,Otras,2 ambientes,8281,458.7557476040108,18.051000000000002
2017-11-01,2017,11,Nov,Villa Del Parque,11,Otras,2 ambientes,8121,449.89197274389227,18.051000000000002
2017-11-01,2017,11,Nov,Villa Devoto,11,Otras,2 ambientes,8959,496.3159935737632,18.051000000000002
2017-11-01,2017,11,Nov,Saavedra,12,Otras,2 ambientes,10851,601.130131294665,18.051000000000002
2017-11-01,2017,11,Nov,Villa Urquiza,12,Otras,2 ambientes,9814,543.6817904825217,18.051000000000002
2017-11-01,2017,11,Nov,Villa Urquiza,12,Otras,3 ambientes,14368,795.966982438646,18.051000000000002
2017-11-01,2017,11,Nov,Belgrano,13,Premium,2 ambientes,10135,561.4647387956345,18.051000000000002
2017-11-01,2017,11,Nov,Colegiales,13,Premium,2 ambientes,10307,570.993296770262,18.051000000000002
2017-11-01,2017,11,Nov,Nuñez,13,Premium,2 ambientes,10061,557.3652429228297,18.051000000000002
2017-11-01,2017,11,Nov,Belgrano,13,Premium,3 ambientes,16210,898.0111905157609,18.051000000000002
2017-11-01,2017,11,Nov,Palermo,14,Premium,2 ambientes,11315,626.8350783890088,18.051000000000002
2017-11-01,2017,11,Nov,Palermo,14,Premium,3 ambientes,16765,928.757409561797,18.051000000000002
2017-11-01,2017,11,Nov,Villa Crespo,15,Emergentes,2 ambientes,8868,491.27472162207073,18.051000000000002
2017-11-01,2017,11,Nov,Villa Crespo,15,Emergentes,3 ambientes,15179,840.8952412608719,18.051000000000002
2018-02-01,2018,2,Feb,Recoleta,2,Premium,2 ambientes,11306,561.1846459298478,20.14666666666667
2018-02-01,2018,2,Feb,Recoleta,2,Premium,3 ambientes,17487,867.9847782925215,20.14666666666667
2018-02-01,2018,2,Feb,Balvanera,3,Otras,2 ambientes,9665,479.7319655857048,20.14666666666667
2018-02-01,2018,2,Feb,Almagro,5,Otras,2 ambientes,10012,496.95565850430177,20.14666666666667
2018-02-01,2018,2,Feb,Almagro,5,Otras,3 ambientes,15628,775.7114493712772,20.14666666666667
2018-02-01,2018,2,Feb,Caballito,6,Emergentes,2 ambientes,9763,484.5962938451356,20.14666666666667
2018-02-01,2018,2,Feb,Caballito,6,Emergentes,3 ambientes,15874,787.9219060225016,20.14666666666667
2018-02-01,2018,2,Feb,Flores,7,Otras,2 ambientes,9197,456.50231634679017,20.14666666666667
2018-02-01,2018,2,Feb,Parque Chacabuco,7,Otras,2 ambientes,9933,493.03441429516874,20.14666666666667
2018-02-01,2018,2,Feb,Flores,7,Otras,3 ambientes,13363,663.2859033752482,20.14666666666667
2018-02-01,2018,2,Feb,Villa Del Parque,11,Otras,2 ambientes,8719,432.776307081403,20.14666666666667
2018-02-01,2018,2,Feb,Villa Devoto,11,Otras,2 ambientes,9966,494.6724023825281,20.14666666666667
2018-02-01,2018,2,Feb,Villa Urquiza,12,Otras,2 ambientes,11028,547.3858371939112,20.14666666666667
2018-02-01,2018,2,Feb,Villa Urquiza,12,Otras,3 ambientes,17346,860.9861019192587,20.14666666666667
2018-02-01,2018,2,Feb,Belgrano,13,Premium,2 ambientes,11222,557.0152217074784,20.14666666666667
2018-02-01,2018,2,Feb,Nuñez,13,Premium,2 ambientes,11879,589.626075446724,20.14666666666667
2018-02-01,2018,2,Feb,Belgrano,13,Premium,3 ambientes,18406,913.6002647253474,20.14666666666667
2018-02-01,2018,2,Feb,Palermo,14,Premium,2 ambientes,11686,580.046326935804,20.14666666666667
2018-02-01,2018,2,Feb,Palermo,14,Premium,3 ambientes,18537,920.1025810721376,20.14666666666667
2018-02-01,2018,2,Feb,Villa Crespo,15,Emergentes,2 ambientes,10211,506.8332230311052,20.14666666666667
2018-03-01,2018,3,Mar,San Nicolas,1,Otras,2 ambientes,8502,409.8534516004628,20.744
2018-03-01,2018,3,Mar,Recoleta,2,Premium,2 ambientes,11517,555.1966833783263,20.744
2018-03-01,2018,3,Mar,Recoleta,2,Premium,3 ambientes,18446,889.2209795603549,20.744
2018-03-01,2018,3,Mar,Balvanera,3,Otras,2 ambientes,8782,423.3513305052063,20.744
2018-03-01,2018,3,Mar,Balvanera,3,Otras,3 ambientes,14126,680.9679907443116,20.744
2018-03-01,2018,3,Mar,Almagro,5,Otras,2 ambientes,9660,465.67682221365214,20.744
2018-03-01,2018,3,Mar,Caballito,6,Emergentes,2 ambientes,9615,463.5075202468184,20.744
2018-03-01,2018,3,Mar,Caballito,6,Emergentes,3 ambientes,16036,773.0428075588122,20.744
2018-03-01,2018,3,Mar,Flores,7,Otras,2 ambientes,9065,436.9938295410721,20.744
2018-03-01,2018,3,Mar,Liniers,9,Periféricas,2 ambientes,7678,370.1311222522175,20.744
2018-03-01,2018,3,Mar,Floresta,10,Otras,2 ambientes,8811,424.74932510605475,20.744
2018-03-01,2018,3,Mar,Villa Del Parque,11,Otras,2 ambientes,9025,435.0655611261088,20.744
2018-03-01,2018,3,Mar,Villa Devoto,11,Otras,2 ambientes,9423,454.25183185499424,20.744
2018-03-01,2018,3,Mar,Villa Del Parque,11,Otras,3 ambientes,15947,768.7524103355187,20.744
2018-03-01,2018,3,Mar,Villa Urquiza,12,Otras,2 ambientes,10921,526.4654839953722,20.744
2018-03-01,2018,3,Mar,Villa Urquiza,12,Otras,3 ambientes,18252,879.8688777477824,20.744
2018-03-01,2018,3,Mar,Belgrano,13,Premium,2 ambientes,12166,586.4828384111069,20.744
2018-03-01,2018,3,Mar,Colegiales,13,Premium,2 ambientes,10478,505.10991129965294,20.744
2018-03-01,2018,3,Mar,Nuñez,13,Premium,2 ambientes,12004,578.6733513305052,20.744
2018-03-01,2018,3,Mar,Belgrano,13,Premium,3 ambientes,17575,847.2329348245275,20.744
2018-03-01,2018,3,Mar,Palermo,14,Premium,2 ambientes,13412,646.5483995372156,20.744
2018-03-01,2018,3,Mar,Palermo,14,Premium,3 ambientes,18824,907.4431160817586,20.744
2018-03-01,2018,3,Mar,Villa Crespo,15,Emergentes,2 ambientes,10154,489.4909371384497,20.744
2018-03-01,2018,3,Mar,Villa Crespo,15,Emergentes,3 ambientes,16645,802.4006941766294,20.744
2018-05-01,2018,5,May,San Nicolas,1,Otras,2 ambientes,10257,416.78179601787895,24.61
2018-05-01,2018,5,May,Retiro,1,Otras,3 ambientes,17451,709.1019910605445,24.61
2018-05-01,2018,5,May,Recoleta,2,Premium,2 ambientes,11558,469.64648516863065,24.61
2018-05-01,2018,5,May,Recoleta,2,Premium,3 ambientes,17898,727.2653392929703,24.61
2018-05-01,2018,5,May,Balvanera,3,Otras,2 ambientes,9727,395.245835026412,24.61
2018-05-01,2018,5,May,Balvanera,3,Otras,3 ambientes,14741,598.9841527834213,24.61
2018-05-01,2018,5,May,Almagro,5,Otras,2 ambientes,10183,413.7748882568062,24.61
2018-05-01,2018,5,May,Almagro,5,Otras,3 ambientes,17100,694.8394961397806,24.61
2018-05-01,2018,5,May,Caballito,6,Emergentes,2 ambientes,10516,427.3059731816335,24.61
2018-05-01,2018,5,May,Caballito,6,Emergentes,3 ambientes,16039,651.7269402681836,24.61
2018-05-01,2018,5,May,Flores,7,Otras,2 ambientes,9670,392.9297033726128,24.61
2018-05-01,2018,5,May,Flores,7,Otras,3 ambientes,13989,568.4274685087363,24.61
2018-05-01,2018,5,May,Liniers,9,Periféricas,2 ambientes,7956,323.28321820398213,24.61
2018-05-01,2018,5,May,Villa Del Parque,11,Otras,2 ambientes,10010,406.74522551808207,24.61
2018-05-01,2018,5,May,Villa Devoto,11,Otras,2 ambientes,9740,395.7740755790329,24.61
2018-05-01,2018,5,May,Villa Gral. Mitre,11,Otras,2 ambientes,9149,371.7594473791142,24.61
2018-05-01,2018,5,May,Villa Del Parque,11,Otras,3 ambientes,15557,632.1414059325477,24.61
2018-05-01,2018,5,May,Saavedra,12,Otras,2 ambientes,11825,480.4957334416904,24.61
2018-05-01,2018,5,May,Villa Pueyrredon,12,Otras,2 ambientes,9576,389.1101178382771,24.61
2018-05-01,2018,5,May,Villa Urquiza,12,Otras,2 ambientes,11792,479.15481511580657,24.61
2018-05-01,2018,5,May,Villa Urquiza,12,Otras,3 ambientes,18371,746.485168630638,24.61
2018-05-01,2018,5,May,Belgrano,13,Premium,2 ambientes,12531,509.1832588378708,24.61
2018-05-01,2018,5,May,Nuñez,13,Premium,2 ambientes,12404,504.02275497765135,24.61
2018-05-01,2018,5,May,Belgrano,13,Premium,3 ambientes,19546,794.2299878098335,24.61
2018-05-01,2018,5,May,Palermo,14,Premium,2 ambientes,12914,524.7460381958554,24.61
2018-05-01,2018,5,May,Palermo,14,Premium,3 ambientes,18212,740.0243803331979,24.61
2018-05-01,2018,5,May,Chacarita,15,Emergentes,2 ambientes,11758,477.77326290125967,24.61
2018-05-01,2018,5,May,Villa Crespo,15,Emergentes,2 ambientes,11409,463.59203575782203,24.61
2018-05-01,2018,5,May,Villa Crespo,15,Emergentes,3 ambientes,16865,685.2905323039415,24.61
2018-06-01,2018,6,Jun,San Nicolas,1,Otras,2 ambientes,10544,384.04662174467313,27.455
2018-06-01,2018,6,Jun,Recoleta,2,Premium,2 ambientes,12599,458.8963758878165,27.455
2018-06-01,2018,6,Jun,Recoleta,2,Premium,3 ambientes,18659,679.6211983245311,27.455
2018-06-01,2018,6,Jun,Balvanera,3,Otras,2 ambientes,9456,344.4181387725369,27.455
2018-06-01,2018,6,Jun,Balvanera,3,Otras,3 ambientes,14153,515.4980877800036,27.455
2018-06-01,2018,6,Jun,Almagro,5,Otras,2 ambientes,11555,420.8705153888181,27.455
2018-06-01,2018,6,Jun,Caballito,6,Emergentes,2 ambientes,10445,380.4407211801129,27.455
2018-06-01,2018,6,Jun,Caballito,6,Emergentes,3 ambientes,16052,584.6658167911128,27.455
2018-06-01,2018,6,Jun,Flores,7,Otras,2 ambientes,9917,361.2092515024586,27.455
2018-06-01,2018,6,Jun,Parque Chacabuco,7,Otras,2 ambientes,10200,371.5170278637771,27.455
2018-06-01,2018,6,Jun,Flores,7,Otras,3 ambientes,14460,526.6800218539429,27.455
2018-06-01,2018,6,Jun,Liniers,9,Periféricas,2 ambientes,8748,318.63048625022765,27.455
2018-06-01,2018,6,Jun,Villa Del Parque,11,Otras,2 ambientes,10081,367.18266253869973,27.455
2018-06-01,2018,6,Jun,Villa Devoto,11,Otras,2 ambientes,9775,356.0371517027864,27.455
2018-06-01,2018,6,Jun,Villa Gral. Mitre,11,Otras,2 ambientes,9699,353.268985612821,27.455
2018-06-01,2018,6,Jun,Villa Pueyrredon,12,Otras,2 ambientes,10452,380.69568384629395,27.455
2018-06-01,2018,6,Jun,Villa Urquiza,12,Otras,2 ambientes,11920,434.1649972682572,27.455
2018-06-01,2018,6,Jun,Villa Urquiza,12,Otras,3 ambientes,18473,672.8464760517211,27.455
2018-06-01,2018,6,Jun,Belgrano,13,Premium,2 ambientes,12093,440.46621744673104,27.455
2018-06-01,2018,6,Jun,Colegiales,13,Premium,2 ambientes,12927,470.8431979602987,27.455
2018-06-01,2018,6,Jun,Belgrano,13,Premium,3 ambientes,17348,631.8703332726279,27.455
2018-06-01,2018,6,Jun,Palermo,14,Premium,2 ambientes,13594,495.13749772354765,27.455
2018-06-01,2018,6,Jun,Palermo,14,Premium,3 ambientes,19324,703.8426516117283,27.455
2018-06-01,2018,6,Jun,Chacarita,15,Emergentes,2 ambientes,11957,435.512657075214,27.455
2018-06-01,2018,6,Jun,Villa Crespo,15,Emergentes,2 ambientes,11286,411.0726643598616,27.455
2018-06-01,2018,6,Jun,Villa Crespo,15,Emergentes,3 ambientes,16412,597.7781824804225,27.455
2018-07-01,2018,7,Jul,Recoleta,2,Premium,2 ambientes,12375,430.484693877551,28.746666666666666
2018-07-01,2018,7,Jul,Recoleta,2,Premium,3 ambientes,18041,627.5858070500927,28.746666666666666
2018-07-01,2018,7,Jul,Balvanera,3,Otras,2 ambientes,9789,340.5264378478664,28.746666666666666
2018-07-01,2018,7,Jul,San Cristobal,3,Otras,2 ambientes,10196,354.68460111317256,28.746666666666666
2018-07-01,2018,7,Jul,Almagro,5,Otras,2 ambientes,11374,395.66326530612247,28.746666666666666
2018-07-01,2018,7,Jul,Almagro,5,Otras,3 ambientes,16749,582.64146567718,28.746666666666666
2018-07-01,2018,7,Jul,Caballito,6,Emergentes,2 ambientes,11034,383.8358070500928,28.746666666666666
2018-07-01,2018,7,Jul,Caballito,6,Emergentes,3 ambientes,16962,590.0510204081633,28.746666666666666
2018-07-01,2018,7,Jul,Flores,7,Otras,2 ambientes,10268,357.18923933209646,28.746666666666666
2018-07-01,2018,7,Jul,Flores,7,Otras,3 ambientes,15163,527.4698515769944,28.746666666666666
2018-07-01,2018,7,Jul,Villa Del Parque,11,Otras,2 ambientes,10285,357.78061224489795,28.746666666666666
2018-07-01,2018,7,Jul,Saavedra,12,Otras,2 ambientes,12567,437.16372912801484,28.746666666666666
2018-07-01,2018,7,Jul,Villa Urquiza,12,Otras,2 ambientes,11872,412.987012987013,28.746666666666666
2018-07-01,2018,7,Jul,Villa Urquiza,12,Otras,3 ambientes,19092,664.1465677179963,28.746666666666666
2018-07-01,2018,7,Jul,Belgrano,13,Premium,2 ambientes,12687,441.33812615955475,28.746666666666666
2018-07-01,2018,7,Jul,Colegiales,13,Premium,2 ambientes,12521,435.5635435992579,28.746666666666666
2018-07-01,2018,7,Jul,Nuñez,13,Premium,2 ambientes,12780,444.57328385899814,28.746666666666666
2018-07-01,2018,7,Jul,Belgrano,13,Premium,3 ambientes,18985,660.4243970315399,28.746666666666666
2018-07-01,2018,7,Jul,Colegiales,13,Premium,3 ambientes,17908,622.9591836734694,28.746666666666666
2018-07-01,2018,7,Jul,Palermo,14,Premium,2 ambientes,14214,494.4573283858998,28.746666666666666
2018-07-01,2018,7,Jul,Palermo,14,Premium,3 ambientes,20077,698.4114100185529,28.746666666666666
2018-07-01,2018,7,Jul,Villa Crespo,15,Emergentes,2 ambientes,12020,418.13543599257883,28.746666666666666
2018-09-01,2018,9,Sep,Recoleta,2,Premium,2 ambientes,12667,323.09654380818773,39.205
2018-09-01,2018,9,Sep,Recoleta,2,Premium,3 ambientes,18295,466.64966203290396,39.205
2018-09-01,2018,9,Sep,Balvanera,3,Otras,2 ambientes,11195,285.5503124601454,39.205
2018-09-01,2018,9,Sep,San Cristobal,3,Otras,2 ambientes,10845,276.62287973472775,39.205
2018-09-01,2018,9,Sep,Balvanera,3,Otras,3 ambientes,16020,408.62134931768907,39.205
2018-09-01,2018,9,Sep,Almagro,5,Otras,2 ambientes,11569,295.0899120010203,39.205
2018-09-01,2018,9,Sep,Almagro,5,Otras,3 ambientes,16931,431.8581813544191,39.205
2018-09-01,2018,9,Sep,Caballito,6,Emergentes,2 ambientes,11567,295.0388980997322,39.205
2018-09-01,2018,9,Sep,Caballito,6,Emergentes,3 ambientes,17740,452.49330442545596,39.205
2018-09-01,2018,9,Sep,Flores,7,Otras,2 ambientes,10395,265.144751944905,39.205
2018-09-01,2018,9,Sep,Parque Chacabuco,7,Otras,2 ambientes,11089,282.84657569187607,39.205
2018-09-01,2018,9,Sep,Villa Del Parque,11,Otras,2 ambientes,10763,274.5313097819156,39.205
2018-09-01,2018,9,Sep,Villa Devoto,11,Otras,2 ambientes,11755,299.8342048208137,39.205
2018-09-01,2018,9,Sep,Saavedra,12,Otras,2 ambientes,13063,333.19729626323175,39.205
2018-09-01,2018,9,Sep,Villa Urquiza,12,Otras,2 ambientes,12732,324.75449560005103,39.205
2018-09-01,2018,9,Sep,Villa Urquiza,12,Otras,3 ambientes,18474,471.21540619818904,39.205
2018-09-01,2018,9,Sep,Belgrano,13,Premium,2 ambientes,13525,344.98150746078306,39.205
2018-09-01,2018,9,Sep,Colegiales,13,Premium,2 ambientes,13315,339.6250478255325,39.205
2018-09-01,2018,9,Sep,Belgrano,13,Premium,3 ambientes,21166,539.880117331973,39.205
2018-09-01,2018,9,Sep,Palermo,14,Premium,2 ambientes,14474,369.187603621987,39.205
2018-09-01,2018,9,Sep,Palermo,14,Premium,3 ambientes,20716,528.4019895421502,39.205
2018-09-01,2018,9,Sep,Villa Crespo,15,Emergentes,2 ambientes,12646,322.5608978446627,39.205
2018-10-01,2018,10,Oct,Retiro,1,Otras,2 ambientes,12951,342.33089030397696,37.83181818181818
2018-10-01,2018,10,Oct,San Nicolas,1,Otras,2 ambientes,11924,315.1844286915776,37.83181818181818
2018-10-01,2018,10,Oct,Recoleta,2,Premium,2 ambientes,13069,345.44995794785535,37.83181818181818
2018-10-01,2018,10,Oct,Recoleta,2,Premium,3 ambientes,19623,518.6903760663223,37.83181818181818
2018-10-01,2018,10,Oct,San Cristobal,3,Otras,2 ambientes,11057,292.2672113420642,37.83181818181818
2018-10-01,2018,10,Oct,Balvanera,3,Otras,3 ambientes,15900,420.2811486242942,37.83181818181818
2018-10-01,2018,10,Oct,Boca,4,Otras,2 ambientes,10216,270.03724618526974,37.83181818181818
2018-10-01,2018,10,Oct,Almagro,5,Otras,2 ambientes,11656,308.1004445512436,37.83181818181818
2018-10-01,2018,10,Oct,Boedo,5,Otras,2 ambientes,11404,301.43938483719813,37.83181818181818
2018-10-01,2018,10,Oct,Almagro,5,Otras,3 ambientes,17427,460.6439985582122,37.83181818181818
2018-10-01,2018,10,Oct,Caballito,6,Emergentes,2 ambientes,12395,327.63426649044817,37.83181818181818
2018-10-01,2018,10,Oct,Caballito,6,Emergentes,3 ambientes,18024,476.42436621410553,37.83181818181818
2018-10-01,2018,10,Oct,Flores,7,Otras,2 ambientes,10825,286.1348071608795,37.83181818181818
2018-10-01,2018,10,Oct,Parque Chacabuco,7,Otras,2 ambientes,11458,302.8667547759222,37.83181818181818
2018-10-01,2018,10,Oct,Flores,7,Otras,3 ambientes,16060,424.51039288718016,37.83181818181818
2018-10-01,2018,10,Oct,Villa Del Parque,11,Otras,2 ambientes,11107,293.5888501742161,37.83181818181818
2018-10-01,2018,10,Oct,Villa Devoto,11,Otras,2 ambientes,12633,333.92526733149106,37.83181818181818
2018-10-01,2018,10,Oct,Saavedra,12,Otras,2 ambientes,12906,341.1414153550403,37.83181818181818
2018-10-01,2018,10,Oct,Villa Urquiza,12,Otras,2 ambientes,13521,357.39757299050825,37.83181818181818
